filepath,status
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lce_data_cmd_num_cce_p1_num_lce_p2_data_width_p64_paddr_width_p22_lce_data_width_p512_ways_p8_sets_p64_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_encode_one_hot_width_p1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_one_hot_width_p64_els_p5_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_pipe_mem_vaddr_width_p56_lce_sets_p64_cce_block_size_in_bytes_p64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_width_p16_els_p4_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_reset_en_64_80000124_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lce_data_cmd_num_cce_p1_num_lce_p2_data_width_p64_paddr_width_p22_lce_data_width_p512_ways_p8_sets_p64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_segmented_segments_p8_segment_width_p8_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lru_decode_ways_p8_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_reset_en_width_p1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_segmented_segments_p5_segment_width_p128_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_width_p8_els_p8_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_pipe_mul_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_pipe_mul_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lce_cmd_num_cce_p1_num_lce_p2_paddr_width_p22_lce_data_width_p512_sets_p64_ways_p8_data_width_p64_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_encode_one_hot_width_p1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_width_p8_els_p8_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mem_1r1w_synth_width_p540_els_p2_read_write_same_addr_p0_harden_p0_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mem_2r1w_sync_synth_width_p64_els_p32_read_write_same_addr_p1_harden_p0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lru_decode_ways_p8_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lru_encode_ways_p8_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_width_p32_els_p2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lru_encode_ways_p8_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mem_1r1w_synth_width_p539_els_p2_read_write_same_addr_p0_harden_p0_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lce_cmd_num_cce_p1_num_lce_p2_paddr_width_p22_lce_data_width_p512_sets_p64_ways_p8_data_width_p64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_reset_en_width_p221_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_wbuf_queue_width_p97_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_reset_en_width_p8_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lce_tr_num_lce_p2_num_cce_p1_data_width_p64_paddr_width_p22_lce_data_width_p512_ways_p8_sets_p64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_scan_width_p5_or_p1_lo_to_hi_p1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_width_p35_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lce_req_data_width_p64_paddr_width_p22_num_cce_p1_num_lce_p2_ways_p8_sets_p64_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_width_p16_els_p4_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_en_width_p5_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_pipe_fp_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mem_1r1w_synth_width_p539_els_p2_read_write_same_addr_p0_harden_p0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_scan_width_p8_or_p1_lo_to_hi_p1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_width_p64_els_p2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_width_p32_els_p2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_segmented_segments_p5_segment_width_p128_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lce_req_data_width_p64_paddr_width_p22_num_cce_p1_num_lce_p2_ways_p8_sets_p64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_en_width_p5_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_segmented_segments_p8_segment_width_p8_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_reset_en_width_p1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_wbuf_queue_width_p97_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_dcache_lce_tr_num_lce_p2_num_cce_p1_data_width_p64_paddr_width_p22_lce_data_width_p512_ways_p8_sets_p64_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_pipe_fp_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mem_1r1w_synth_width_p36_els_p2_read_write_same_addr_p0_harden_p0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_en_width_p36_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_en_width_p36_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_decode_num_out_p8_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_reset_en_64_80000124_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_width_p640_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_reset_en_width_p8_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_width_p64_els_p2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_detector_vaddr_width_p56_paddr_width_p22_asid_width_p10_branch_metadata_fwd_width_p36_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_detector_vaddr_width_p56_paddr_width_p22_asid_width_p10_branch_metadata_fwd_width_p36_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mem_1r1w_synth_width_p36_els_p2_read_write_same_addr_p0_harden_p0_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_instr_decoder_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mux_one_hot_width_p64_els_p5_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_int_alu_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_mem_1r1w_synth_width_p540_els_p2_read_write_same_addr_p0_harden_p0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_width_p640_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bp_be_int_alu_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_width_p1890_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/bp_be_top/synth_bsg_dff_reset_en_width_p221_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_nor2_width_p33_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_reset_en_width_p10_harden_p1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p9_els_p3_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_en_width_p33_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_cl_decode_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_manycore_pkt_decode_x_cord_width_p4_y_cord_width_p5_data_width_p32_addr_width_p20_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mesh_router_dor_decoder_4_5_5_1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_manycore_pkt_decode_x_cord_width_p4_y_cord_width_p5_data_width_p32_addr_width_p20_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_cl_state_machine_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_buf_ctrl_width_p33_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p76_els_p5_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mem_1r1w_synth_width_p76_els_p4_read_write_same_addr_p0_harden_p0_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_transpose_width_p1_els_p2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_en_width_p33_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_imul_iterative_width_p32_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p33_els_p3_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_cl_state_machine_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p9_els_p5_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_idiv_iterative_controller_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_reset_width_p32_harden_p1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mem_1r1w_synth_width_p76_els_p4_read_write_same_addr_p0_harden_p0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_scan_2_1_0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p10_els_p2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_en_width_p32_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_scan_2_1_1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_transpose_width_p1_els_p2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_reset_width_p32_harden_p1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p9_els_p4_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mesh_router_dor_decoder_4_5_5_1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p76_els_p3_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_adder_cin_width_p33_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p32_els_p1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_scan_2_1_1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_buf_ctrl_width_p33_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_alu_imem_addr_width_p10_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_cl_decode_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_nor2_width_p33_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_buf_width_p32_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p32_els_p1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_en_width_p32_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_buf_width_p32_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_idiv_iterative_controller_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_adder_cin_width_p33_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p76_els_p3_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p1_els_p2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_width_p33_els_p2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_reset_width_p65_harden_p0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p76_els_p5_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_reset_en_width_p10_harden_p1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p4_els_p2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p1_els_p1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p4_els_p2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mem_1r1w_synth_width_p9_els_p2_read_write_same_addr_p0_harden_p0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mem_1r1w_synth_width_p76_els_p2_read_write_same_addr_p0_harden_p0_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p1_els_p2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_xnor_width_p33_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_transpose_width_p2_els_p1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_width_p33_els_p2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_transpose_width_p2_els_p1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_manycore_pkt_encode_x_cord_width_p4_y_cord_width_p5_data_width_p32_addr_width_p20_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p1_els_p1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_dff_reset_width_p65_harden_p0_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_counter_up_down_max_val_p200_init_val_p200_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_xnor_width_p33_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_scan_2_1_0_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mem_1r1w_synth_width_p9_els_p2_read_write_same_addr_p0_harden_p0_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p9_els_p4_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p76_els_p4_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p9_els_p5_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_manycore_pkt_encode_x_cord_width_p4_y_cord_width_p5_data_width_p32_addr_width_p20_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p33_els_p3_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p76_els_p4_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_alu_imem_addr_width_p10_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_imul_iterative_width_p32_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p9_els_p3_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_counter_up_down_max_val_p200_init_val_p200_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mux_one_hot_width_p10_els_p2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/vanilla5/synth_bsg_mem_1r1w_synth_width_p76_els_p2_read_write_same_addr_p0_harden_p0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_magcompare2c_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_flopenr_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_flopr_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_alu_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_shifter_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_mux3_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_mux2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_regfile_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_magcompare2b_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_alu_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_mux5_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_mux5_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_maindec_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_flopr_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_magcompare2b_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_adder_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_shifter_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_maindec_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_flopenr_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_aludec_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_regfile_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_mux3_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_mux2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_adder_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_magcompare2c_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/riscv32i/synth_aludec_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_ariane_regfile_64_2_00000002_1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_branch_unit_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_bht_NR_ENTRIES128_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_cache_ctrl_0000000080000000_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_controller_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_alu_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_instr_realigner_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_store_buffer_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_lsu_bypass_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_lzc_00000003_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_pipe_reg_simple_Depth0_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_btb_NR_ENTRIES64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_load_unit_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_csr_regfile_0000000000000000_1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_tag_cmp_4_0000000c_00000008_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_arbiter_00000003_64_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_compressed_decoder_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_load_unit_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_fifo_v3_0_00000020_00000008_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_ras_DEPTH2_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_lfsr_8bit_00000004_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_decoder_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_controller_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_alu_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_cache_ctrl_0000000080000000_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_lzc_00000004_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_compressed_decoder_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_ras_DEPTH2_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_store_buffer_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_amo_alu_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_commit_stage_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_instr_realigner_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_arbiter_00000003_64_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_tag_cmp_4_0000000c_00000008_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_pipe_reg_simple_Depth1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_stream_demux_N_OUP3_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_axi_adapter_64_4_00000004_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_axi_adapter_64_4_00000004_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_csr_buffer_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_re_name_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_ptw_s00000001_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_instr_scan_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_lzc_00000004_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_lfsr_8bit_00000008_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_csr_regfile_0000000000000000_1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_re_name_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_perf_counters_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_ariane_regfile_64_2_00000002_1_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_decoder_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_lfsr_8bit_00000008_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_axi_adapter_00000080_4_00000004_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_lzc_WIDTH64_MODE1_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_tlb_00000010_00000001_area.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_tlb_00000010_00000001_speed.sh,Successful
currentResearch/llm_ppa_predictor/synthesis_designs/ariane136/synth_fifo_v3_0_00000020_00000001_area.sh,Successful
